species,trap,latitude,longitude,addressaccuracy,block,nummosquitos,wnvpresent,street,day,month,year,week,dayofweek,tmax,tmin,tavg,wetbulb,heat,cool,sunrise,sunset,stnpressure,sealevel,resultspeed,resultdir,avgspeed,precipbool,direction,winddir
3,134,41.974689,-87.890615,9,10,3,0, W OHARE AIRPORT,17,9,2009,38,3,72,50,61.0,56.0,4.0,0.0,533.0,1758.0,29.45,30.18,3.4,5,4.2,0,1,2
6,2,41.964242,-87.757639,8,46,1,0, N MILWAUKEE AVE,17,9,2009,38,3,72,50,61.0,56.0,4.0,0.0,533.0,1758.0,29.45,30.18,3.4,5,4.2,0,0,2
1,23,41.906638,-87.701431,9,14,1,0, N HUMBOLDT DR,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,0,0
1,28,41.911824,-87.726737,9,17,1,0, N PULASKI RD,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,0,0
1,35,41.867108,-87.654224,8,11,2,0, W ROOSEVELT,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,1,0
1,52,41.773215,-87.60088,8,10,1,0, E 67TH ST,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,3,0
1,53,41.822536,-87.666343,9,39,1,0, S ASHLAND AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
1,62,41.754292,-87.590773,9,79,1,0, S CHICAGO AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
1,67,41.723195,-87.64997,5,10,3,0, S VINCENNES,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
1,78,41.750498,-87.605294,5,10,1,0, S COTTAGE GROVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
1,83,41.704572,-87.565666,8,24,2,0, E 105TH ST,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,3,0
1,85,41.662014,-87.724608,8,42,3,0, W 127TH PL,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,1,0
1,86,41.726465,-87.585413,5,10,1,0, S STONY ISLAND AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
1,93,41.932094,-87.700117,8,28,1,0, N FRANCISCO AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,0,0
1,98,41.846075,-87.716277,9,25,2,0, S MILLARD AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
1,101,41.776156,-87.778927,9,63,1,0, W 64TH ST,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,1,0
1,106,41.903002,-87.688267,8,11,5,0, S ARTESIAN AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
1,109,41.678618,-87.559308,5,13,6,0, S TORRENCE AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
1,111,41.740641,-87.546587,5,13,2,0, S BRANDON,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
1,112,41.680946,-87.535198,8,37,1,0, E 118TH ST,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,3,0
1,123,41.728495,-87.600963,5,65,3,0, E 91ST PL,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,3,0
1,126,41.904194,-87.756155,9,13,2,0, N LARAMIE AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,0,0
2,23,41.906638,-87.701431,9,14,4,0, N HUMBOLDT DR,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,0,0
2,28,41.911824,-87.726737,9,17,2,0, N PULASKI RD,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,0,0
2,33,41.891118,-87.654491,8,25,4,0, W GRAND AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,1,0
2,34,41.868142,-87.696269,9,11,1,0, S CALIFORNIA,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
2,35,41.867108,-87.654224,8,11,24,0, W ROOSEVELT,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,1,0
2,36,41.896282,-87.655232,8,11,3,0, W CHICAGO,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,1,0
2,39,41.921965,-87.632085,8,22,18,0, N CANNON DR,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,0,0
2,42,41.801179,-87.679447,8,22,12,0, W 51ST ST,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,1,0
2,43,41.800737,-87.71188,8,35,1,0, W 51ST ST,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,1,0
2,44,41.82561,-87.726549,9,37,8,0, S PULASKI RD,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
2,46,41.77166,-87.703047,8,67,11,0, S KEDZIE AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
2,48,41.768388,-87.678649,8,22,2,0, W 69TH ST,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,1,0
2,52,41.773215,-87.60088,8,10,13,0, E 67TH ST,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,3,0
2,53,41.822536,-87.666343,9,39,3,0, S ASHLAND AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
2,68,41.868077,-87.666901,9,11,39,0, S ASHLAND AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
2,71,41.720848,-87.666014,9,17,1,0, W 95TH ST,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,1,0
2,73,41.704336,-87.703736,8,33,6,0, W 104TH ST,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,1,0
2,78,41.750498,-87.605294,5,10,5,0, S COTTAGE GROVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
2,81,41.798697,-87.736812,8,52,5,0, S KOLMAR,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
2,83,41.704572,-87.565666,8,24,17,0, E 105TH ST,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,3,0
2,85,41.662014,-87.724608,8,42,3,0, W 127TH PL,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,1,0
2,86,41.726465,-87.585413,5,10,2,0, S STONY ISLAND AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
2,91,41.878114,-87.629798,3,43,2,0, N ASHLAND AVE OVERPASS,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,0,0
2,93,41.932094,-87.700117,8,28,1,0, N FRANCISCO AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,0,0
2,98,41.846075,-87.716277,9,25,19,0, S MILLARD AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
2,104,41.682587,-87.707973,9,35,5,0, W 116TH ST,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,1,0
2,105,41.732984,-87.649642,8,89,9,0, S CARPENTER ST,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
2,106,41.903002,-87.688267,8,11,2,0, S ARTESIAN AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
2,109,41.678618,-87.559308,5,13,17,0, S TORRENCE AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
2,111,41.740641,-87.546587,5,13,8,0, S BRANDON,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
2,117,41.659112,-87.538693,8,40,4,0, E 130TH ST,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,3,0
2,118,41.925198,-87.746381,8,48,8,0, W MONTANA ST,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,1,0
2,120,41.947227,-87.671457,9,17,2,0, W ADDISON ST,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,1,0
2,121,41.743402,-87.731435,8,82,145,0, S KOSTNER AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
2,123,41.728495,-87.600963,5,65,7,0, E 91ST PL,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,3,0
2,125,41.753411,-87.639817,5,11,4,0, S WALLACE ST,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
2,126,41.904194,-87.756155,9,13,2,0, N LARAMIE AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,0,0
3,21,41.89923,-87.716788,9,10,1,0, N CENTRAL PARK DR,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,0,0
3,28,41.911824,-87.726737,9,17,1,0, N PULASKI RD,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,0,0
3,33,41.891118,-87.654491,8,25,3,0, W GRAND AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,1,0
3,34,41.868142,-87.696269,9,11,3,0, S CALIFORNIA,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
3,35,41.867108,-87.654224,8,11,3,0, W ROOSEVELT,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,1,0
3,39,41.921965,-87.632085,8,22,2,0, N CANNON DR,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,0,0
3,44,41.82561,-87.726549,9,37,2,0, S PULASKI RD,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
3,46,41.77166,-87.703047,8,67,2,0, S KEDZIE AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
3,52,41.773215,-87.60088,8,10,3,0, E 67TH ST,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,3,0
3,58,41.766202,-87.562889,9,71,1,0, S SOUTH SHORE DR,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
3,68,41.868077,-87.666901,9,11,6,0, S ASHLAND AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
3,78,41.750498,-87.605294,5,10,1,0, S COTTAGE GROVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
3,93,41.932094,-87.700117,8,28,2,0, N FRANCISCO AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,0,0
3,98,41.846075,-87.716277,9,25,3,0, S MILLARD AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
3,105,41.732984,-87.649642,8,89,1,0, S CARPENTER ST,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
3,109,41.678618,-87.559308,5,13,4,0, S TORRENCE AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
3,111,41.740641,-87.546587,5,13,2,0, S BRANDON,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
3,112,41.680946,-87.535198,8,37,1,0, E 118TH ST,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,3,0
3,120,41.947227,-87.671457,9,17,1,0, W ADDISON ST,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,1,0
3,121,41.743402,-87.731435,8,82,3,0, S KOSTNER AVE,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,2,0
3,123,41.728495,-87.600963,5,65,1,0, E 91ST PL,17,9,2009,38,3,71,54,63.0,57.0,2.0,0.0,533.0,1758.0,29.51,30.17,4.5,8,5.4,0,3,0
1,1,41.95469,-87.800991,9,41,1,0, N OAK PARK AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
1,2,41.964242,-87.757639,8,46,3,0, N MILWAUKEE AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
1,14,42.011601,-87.811506,8,72,1,0, N OKETO AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
1,97,41.916265,-87.800515,8,70,2,0,  W ARMITAGE AVENUE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,1,5
1,114,41.948167,-87.730698,8,37,3,0, N KEDVALE AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
1,116,41.963976,-87.69181,9,45,9,0, N CAMPBELL AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
1,119,41.973845,-87.805059,9,51,4,0, N MONT CLARE AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
1,124,41.951866,-87.725057,8,39,2,0, N SPRINGFIELD AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
1,134,41.974689,-87.890615,9,10,11,0, W OHARE AIRPORT,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,1,5
1,135,41.957799,-87.930995,5,10,2,0, W OHARE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,1,5
2,1,41.95469,-87.800991,9,41,27,0, N OAK PARK AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
2,2,41.964242,-87.757639,8,46,6,0, N MILWAUKEE AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
2,7,42.008314,-87.777921,9,70,1,0, N MOSELL AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
2,8,41.992478,-87.862995,8,91,1,0, W HIGGINS RD,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,1,5
2,9,41.944869,-87.832763,8,36,4,0, N PITTSBURGH AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
2,10,41.991429,-87.747113,8,61,5,0, N LEMONT AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
2,11,41.923738,-87.785288,9,61,5,0, W FULLERTON AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,1,5
2,14,42.011601,-87.811506,8,72,3,0, N OKETO AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
2,20,41.986921,-87.689778,9,58,2,0, N WESTERN AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
2,90,41.94016,-87.794896,9,33,10,0, N RUTHERFORD AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
2,94,42.01743,-87.687769,8,75,4,0, N OAKLEY AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
2,97,41.916265,-87.800515,8,70,16,0,  W ARMITAGE AVENUE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,1,5
2,114,41.948167,-87.730698,8,37,10,0, N KEDVALE AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
2,116,41.963976,-87.69181,9,45,48,0, N CAMPBELL AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
2,119,41.973845,-87.805059,9,51,39,0, N MONT CLARE AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
2,124,41.951866,-87.725057,8,39,8,0, N SPRINGFIELD AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
2,134,41.974689,-87.890615,9,10,27,0, W OHARE AIRPORT,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,1,5
2,135,41.957799,-87.930995,5,10,2,0, W OHARE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,1,5
3,1,41.95469,-87.800991,9,41,1,0, N OAK PARK AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
3,8,41.992478,-87.862995,8,91,1,0, W HIGGINS RD,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,1,5
3,9,41.944869,-87.832763,8,36,1,0, N PITTSBURGH AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
3,10,41.991429,-87.747113,8,61,3,0, N LEMONT AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
3,11,41.923738,-87.785288,9,61,1,1, W FULLERTON AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,1,5
3,15,41.960616,-87.777189,9,60,1,0, W MONTROSE DR,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,1,5
3,116,41.963976,-87.69181,9,45,8,0, N CAMPBELL AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
3,119,41.973845,-87.805059,9,51,3,0, N MONT CLARE AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,0,5
3,134,41.974689,-87.890615,9,10,2,0, W OHARE AIRPORT,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,1,5
3,135,41.957799,-87.930995,5,10,2,0, W OHARE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.39,30.12,5.4,11,7.3,1,1,5
1,22,41.801498,-87.763416,9,50,4,0, S CENTRAL AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.44,30.11,5.4,11,6.3,1,2,5
1,23,41.906638,-87.701431,9,14,1,0, N HUMBOLDT DR,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.44,30.11,5.4,11,6.3,1,0,5
1,28,41.911824,-87.726737,9,17,1,0, N PULASKI RD,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.44,30.11,5.4,11,6.3,1,0,5
1,34,41.868142,-87.696269,9,11,1,0, S CALIFORNIA,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.44,30.11,5.4,11,6.3,1,2,5
1,44,41.82561,-87.726549,9,37,1,0, S PULASKI RD,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.44,30.11,5.4,11,6.3,1,2,5
1,46,41.77166,-87.703047,8,67,2,0, S KEDZIE AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.44,30.11,5.4,11,6.3,1,2,5
1,52,41.773215,-87.60088,8,10,1,0, E 67TH ST,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.44,30.11,5.4,11,6.3,1,3,5
1,68,41.868077,-87.666901,9,11,4,0, S ASHLAND AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.44,30.11,5.4,11,6.3,1,2,5
1,71,41.720848,-87.666014,9,17,1,0, W 95TH ST,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.44,30.11,5.4,11,6.3,1,1,5
1,73,41.704336,-87.703736,8,33,1,0, W 104TH ST,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.44,30.11,5.4,11,6.3,1,1,5
1,82,41.673408,-87.599862,5,12,1,0, S DOTY AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.44,30.11,5.4,11,6.3,1,2,5
1,83,41.704572,-87.565666,8,24,1,0, E 105TH ST,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.44,30.11,5.4,11,6.3,1,3,5
1,98,41.846075,-87.716277,9,25,2,0, S MILLARD AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.44,30.11,5.4,11,6.3,1,2,5
1,101,41.776156,-87.778927,9,63,1,0, W 64TH ST,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.44,30.11,5.4,11,6.3,1,1,5
1,106,41.903002,-87.688267,8,11,1,0, S ARTESIAN AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.44,30.11,5.4,11,6.3,1,2,5
1,109,41.678618,-87.559308,5,13,1,0, S TORRENCE AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.44,30.11,5.4,11,6.3,1,2,5
1,117,41.659112,-87.538693,8,40,2,0, E 130TH ST,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.44,30.11,5.4,11,6.3,1,3,5
1,118,41.925198,-87.746381,8,48,2,0, W MONTANA ST,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.44,30.11,5.4,11,6.3,1,1,5
1,121,41.743402,-87.731435,8,82,4,0, S KOSTNER AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.44,30.11,5.4,11,6.3,1,2,5
1,123,41.728495,-87.600963,5,65,1,0, E 91ST PL,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.44,30.11,5.4,11,6.3,1,3,5
2,21,41.89923,-87.716788,9,10,2,0, N CENTRAL PARK DR,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.44,30.11,5.4,11,6.3,1,0,5
2,22,41.801498,-87.763416,9,50,30,0, S CENTRAL AVE,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.44,30.11,5.4,11,6.3,1,2,5
2,23,41.906638,-87.701431,9,14,23,0, N HUMBOLDT DR,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.44,30.11,5.4,11,6.3,1,0,5
2,28,41.911824,-87.726737,9,17,4,0, N PULASKI RD,25,9,2009,39,4,70,60,65.0,60.0,0.0,0.0,542.0,1744.0,29.44,30.11,5.4,11,6.3,1,0,5
